"wavelength","A001","A002","A003","A004","A005","A006","A007","A008","A009","A010","B001","B002","B003","B004","B005","B006","B007","B008","B009","B010","B011","B012","B013","B014","C001","C002","C003","C004","C005","C006","C008","G001","G002","G003","G004","G005","L001d","L001u","L002","L003","R001","R002","R003","R004","R005","R006","R007","R008","R009","R010","R012","R013","S001","S002","S003","S004","S005","V001","V002","V003","V004","V005","V006","X001","X002","X003","Z001","Z002","Z003","Z004","Z005","Z006","Z007","Z008"
587.8,20.8945637705918,18.4042532599428,19.790288799406,17.4312074521948,18.3439063731599,11.2605930282713,6.86171833857156,12.9653451371019,7.48559909671678,9.01320226587744,33.6305915022844,11.5991989155877,7.06081230056532,20.2290528915417,16.7764044471848,20.8594701316928,23.8346611327443,33.8696030763154,21.7249190975229,55.201784361745,29.5271890113566,56.6490912765187,25.2340830429285,40.3920510893724,29.1368475801079,20.5300193501111,26.0071131104032,38.5422654503656,35.7997437649244,40.8233202437023,22.4912855979863,47.927207676063,35.2520488276709,43.2689295816389,54.0478781861846,21.2045096154916,9.01150749335972,10.3791237013322,5.08851250521907,6.42470718205147,23.0925556575804,9.62290816461769,16.9928087430161,14.497761544719,14.4766857809207,12.3015563705108,7.57842376243535,22.8408325139021,12.2219935107708,13.4349292457382,10.1002413590117,8.83851950038449,40.7130711088515,20.6533579592235,23.133678961267,64.4950205384743,47.6705557098165,8.72556032343132,47.2622839958701,26.9973914446608,4.90020142727836,17.0845134030322,29.9375545389315,23.7915412161425,28.8680536170095,23.916113793532,37.620184477687,24.0962545931966,7.12203395457993,28.650399522705,11.2565399415997,29.0151429467844,19.4320228367183,5.16353452080914
589.3,20.9305829822816,18.4240475592092,19.8361339380725,17.4666474664222,18.3847622327764,11.2912855209387,6.86764847221557,12.9780016249137,7.49466455636678,9.03373491310006,33.6605090612392,11.6109819745899,7.06967126538814,20.6059176593489,16.964084779218,20.8856643231124,24.0022983526683,34.2952293399975,21.8899350024448,55.3439547492395,29.6831209903787,56.7886234382336,25.4732130040443,40.5125346520245,29.1923051590534,20.5773718689816,26.0327232656956,38.5729235012668,35.8968716938155,40.9087484671278,22.5217739143592,47.9701432730255,35.2912077666486,43.2720122490277,54.0907690209537,21.2872929202655,9.01226918151739,10.3896729627163,5.09191338256573,6.43973743729586,23.4769665030635,9.66824615853343,17.339433599523,14.6896414096429,14.8017329464111,12.3134350946182,7.58370488096082,23.3143599826556,12.3875204246289,13.5354800332596,10.1698775297162,8.90960485252866,40.7917462640909,20.6655945193902,23.1944328152691,64.6349164084103,47.7074690518598,8.71382193198673,47.2523132652083,27.631084578313,4.87349003725208,17.7305072239206,29.6183567102732,23.908213175209,29.0430611780199,24.0122331561666,37.5799615220626,24.0942982744393,7.08697284777053,28.4153725465258,11.2236879275457,29.0121275559289,19.4231229182489,5.16631899916754
590.7,20.9681594717726,18.4446823694622,19.8824489438403,17.5034451963026,18.425073611049,11.3213470479016,6.87450812896871,12.9900434177779,7.50434598450937,9.05526816921232,33.684833346852,11.6229623788712,7.07833415168702,20.9760487739714,17.1445005191798,20.9132823835691,24.1640404792017,34.7145253153681,22.0553892121937,55.4830501703458,29.8341410833906,56.9312958644272,25.7116988506317,40.6308790521333,29.2477986886905,20.6230336735915,26.0577676895832,38.6041355476938,35.9994352833853,40.9970346257969,22.5530367292375,48.0168441614292,35.3310070168913,43.2835089226912,54.137108532728,21.3669103807939,9.01312250785247,10.4025153622749,5.09473955299412,6.45546439586111,23.8547804087776,9.71357570908386,17.6787215950648,14.8761243228576,15.1158916655258,12.3254234032374,7.59069083444328,23.7707004615462,12.5483067860203,13.6369939825868,10.2404008596541,8.98018584676824,40.8711726217228,20.6805228016329,23.2547458290304,64.7761661248798,47.750007751481,8.70381724660335,47.2494477116608,28.2351109729836,4.84846580376562,18.3512984764823,29.2935979184968,24.0259434500195,29.2214875752622,24.1088642619657,37.5460462237449,24.0934726502522,7.05520061229041,28.2012305441031,11.1909957147048,29.0097497229798,19.4170877606795,5.16991425245018
592.1,21.0062085006917,18.4644190208046,19.9266674613971,17.5395572798968,18.4667645586632,11.3513913013727,6.88079832471935,13.0036447946818,7.51539444459725,9.07586826257513,33.7052347498558,11.6351391763935,7.08843903905851,21.3368311122806,17.3181151518011,20.9375622193922,24.3165965589279,35.1207044546362,22.2181144661385,55.6185238769305,29.985962233326,57.0722453033204,25.9428780649551,40.7460011332221,29.3038909147458,20.6700128184691,26.0812645321854,38.639063424824,36.1001697650679,41.0846403127353,22.5829452889636,48.0655445247924,35.3733367432947,43.2949429074797,54.1842074446058,21.4448915730516,9.01495178184929,10.4151032160682,5.09830563255227,6.47075732770205,24.2214398232501,9.75998021460831,18.0118583911569,15.0570359318953,15.4184424092112,12.3381528638457,7.59768444010798,24.2060154712732,12.7034118999642,13.7375408605218,10.3075176493755,9.04983003229195,40.948460399262,20.6940874858244,23.3119608051933,64.9200859850248,47.7919256157594,8.69480206902335,47.2458541843981,28.8046242673321,4.82589205896149,18.9407121061783,28.9548227018302,24.1393416485423,29.4016409556879,24.2057401389046,37.5114814998673,24.0946184365439,7.0288905530011,28.0095741866984,11.1612599226588,29.0060626568672,19.4120835733849,5.17415366797517
593.5,21.0428989282707,18.4842991451388,19.9712723545301,17.5758801423974,18.5066368915576,11.3802427395028,6.8867205533873,13.018025965255,7.52716375983191,9.0968687465829,33.7239710260231,11.646564251486,7.09835224027353,21.6853573957259,17.4817624998535,20.9626025397593,24.4590380713141,35.5130413077809,22.3790253341079,55.7461547340258,30.1316236545153,57.2097834331775,26.1662819411696,40.8547944068518,29.3563262087578,20.71517908892,26.1006001731905,38.6732447302934,36.1973975499097,41.1685027145485,22.6123314654971,48.1099530160535,35.411261405751,43.3035946591615,54.2285133907742,21.5189238727881,9.0173207623405,10.4284819203531,5.10292864995511,6.48689475691417,24.5818100157599,9.80571211214925,18.3344269851174,15.2314151292994,15.7060078488427,12.3512693344802,7.60566210087734,24.6190011292525,12.8537629850398,13.8372678656669,10.3738151808907,9.11711010377291,41.0210116065554,20.7094036329728,23.3697064127631,65.0640056298865,47.8354207141882,8.68616222007829,47.2418124644436,29.342415787996,4.80398343443821,19.4974178325417,28.6057681710289,24.2493294282513,29.5820337948585,24.2999308642111,37.4788470582914,24.0955953984215,7.00495282928903,27.840529260647,11.1314895095608,29.0010571046643,19.409139760605,5.17871497648103
595,21.07882399505,18.5022188554755,20.013675549787,17.6099603624829,18.5460177350202,11.4075990778677,6.89320393059946,13.0300560533511,7.53793449159817,9.11621606468764,33.7393088508255,11.6598349185354,7.10803708009273,22.0218262340075,17.6368776883103,20.9842168069787,24.5894214642113,35.8890734324326,22.5374714204988,55.867297873536,30.2731340631214,57.3403698794722,26.3827017208917,40.9563339971285,29.4069067707374,20.7589006943134,26.1186610043103,38.7040811857571,36.297292424776,41.2493571832726,22.6367943417075,48.1600085667097,35.4502536584811,43.3135274805976,54.2754878216421,21.5900686759183,9.01907027793081,10.4421926430581,5.10694624800951,6.50314624813319,24.9286199208581,9.85036143733245,18.6468913565759,15.3982025338738,15.9785690624357,12.3654856737149,7.61234759492777,25.0101349967562,12.9978300483981,13.9356440275875,10.4367204129244,9.18258537112142,41.0925424058216,20.7243160307488,23.4235008467257,65.2052346421317,47.8773014519018,8.67743039262278,47.2391376084498,29.8511841874148,4.78335877044552,20.0151902588121,28.2491008835903,24.361042988368,29.757748984894,24.3905774650512,37.4417397107708,24.0976560877789,6.98568584846893,27.6934473464254,11.1039549892062,28.9950586128062,19.4078745841267,5.18302658856552
596.4,21.1143194116229,18.5198699617676,20.0538439971949,17.6425714247052,18.5836597466324,11.4324352316533,6.89900892058125,13.0409200879109,7.54819405816921,9.13518292972782,33.7528302274273,11.6729581298389,7.11721126533121,22.3446677876668,17.7819170615506,21.0066011862567,24.7090899859885,36.2495100149774,22.6941345725515,55.9866139434164,30.4082767346531,57.4640080175023,26.5899994971869,41.0565103274944,29.4539241004036,20.7980692255183,26.1341832695061,38.7352067090146,36.3923120614409,41.3332261906153,22.6635288693616,48.2040910561957,35.4883739952624,43.3235787348217,54.3221857817348,21.6594539260395,9.02097204848238,10.4563733566393,5.11160782823031,6.518893811145,25.2626728165094,9.89336702052151,18.9453053561239,15.5586150618236,16.2343031152531,12.3791246931866,7.61808585686142,25.3763185365513,13.13391009215,14.033028370169,10.4990944292508,9.24541578555134,41.1563607754372,20.7397377303344,23.4764451822892,65.3487772165326,47.9171829046724,8.66823625808898,47.2410778377591,30.3289913377311,4.76293172625,20.4946396410133,27.8916386499441,24.4672931978654,29.9344155834336,24.4779615740027,37.405750373165,24.0970470020754,6.97029213839396,27.56805892867,11.0786481951708,28.9908991885955,19.4054590325684,5.18763863361258
597.8,21.1469612794198,18.5352702901384,20.0938844697883,17.6737519970035,18.619493414293,11.456299082964,6.90532792515181,13.0509813333397,7.55771249097585,9.15269951039759,33.7609677883924,11.6863432418061,7.12604427201475,22.6528619723087,17.917070929563,21.0254581134612,24.8189564335154,36.5976983083668,22.8448003617901,56.0951791285488,30.5346098039777,57.5815937620357,26.7892192026501,41.1478054422166,29.4987247930208,20.8362635963266,26.1481947867539,38.7629010341935,36.4850805518943,41.408123903745,22.6873555635987,48.2465097639479,35.5230699440445,43.3321235809003,54.3621429566096,21.7236475450378,9.02301710015458,10.4708805381779,5.1147018941745,6.53443954321061,25.5849727030337,9.93618184975517,19.2307774187927,15.7099530494126,16.4753940728602,12.391580081162,7.62371061880836,25.7200056229624,13.2624629396306,14.1274742205485,10.5583157973194,9.30595334851779,41.2180767993028,20.7524120099529,23.5260915076345,65.487240980003,47.9509269559168,8.65895763153772,47.2363346015439,30.7736560852216,4.7437811614055,20.9326489890867,27.5342729154596,24.5709394038242,30.1087297461841,24.562421937016,37.3700435648327,24.0981646132339,6.95755125759892,27.4630476399526,11.0529194571544,28.9797086229319,19.402645969501,5.19202627942806
599.3,21.1791307536663,18.5522409991705,20.1299262332342,17.7006260106821,18.6521361453397,11.4793331277975,6.91119719269223,13.063119843798,7.5668419514036,9.16848501765424,33.7633368344353,11.6986554262238,7.13486697188568,22.9460577563194,18.0424239973336,21.0444293954954,24.9198346922514,36.9245544588759,22.9906912615319,56.1953035253819,30.6541268959831,57.6884296820553,26.9814884958471,41.233777907031,29.5388906145107,20.870527652781,26.1560782208134,38.7872890751408,36.5781539507774,41.4832674034956,22.7067738657034,48.2864090645878,35.554572261138,43.3381568590095,54.4070911574936,21.7817715093638,9.02544086307235,10.4828602560711,5.11832087139788,6.54869153123367,25.8903485323953,9.97853839934018,19.4990811108595,15.853907720058,16.6994789895007,12.4037282409106,7.62804120265685,26.0361222142021,13.385137085138,14.2193807807784,10.6131294230236,9.36268513046478,41.268652455069,20.7624542239096,23.5753966342835,65.6159924574257,47.9788895581234,8.64905210966909,47.2266801553289,31.1840856970484,4.72546816701937,21.3298132711921,27.1762490484252,24.6661999395782,30.2791525653348,24.6426241976638,37.3327138085881,24.0957596715726,6.94827895591881,27.3769850347999,11.0282192464747,28.9654936721934,19.3988238472201,5.19564982556465
600.7,21.2079834604308,18.567231768176,20.1646037632726,17.7252327888627,18.6820232920467,11.5012907681363,6.91600813244767,13.073465502318,7.57539443830058,9.18371227305072,33.7570041402223,11.7090349298645,7.14323456189282,23.223498008756,18.1591810523681,21.0602518811601,25.0095508404497,37.2321496830315,23.132075450236,56.2831114701505,30.7633942384347,57.7868629741503,27.1624224329399,41.3110145913709,29.5746110521186,20.9017594359126,26.1581687497594,38.8059627539238,36.6658688620296,41.5490892432139,22.7208717907599,48.3150598319123,35.5780404842588,43.3347075987269,54.4420219103873,21.8371998560699,9.02668442612383,10.4941845626056,5.12048930514028,6.56289144907035,26.1858009473711,10.0191630974701,19.7528540356682,15.9895328040657,16.9073623130294,12.4138500627592,7.6336856728726,26.3276710766968,13.5008787855369,14.3072458446782,10.6642680862101,9.41542007669276,41.3149246609348,20.7707564116368,23.620459065407,65.7396201614156,48.0026938878763,8.63899685288124,47.2142662729367,31.5631216208512,4.70790010761042,21.688738536,26.8269462893115,24.7607950230055,30.4432351329115,24.7182086627227,37.2913817679675,24.0918680257428,6.94139489885862,27.3048073749278,11.0028763867072,28.9479657804486,19.3938328956234,5.1988532802054
602.1,21.2312969737308,18.5786433013618,20.194167963373,17.7449167936945,18.7075885684029,11.5208589706052,6.91990063584446,13.0802127153979,7.58232276539622,9.19648825519875,33.7409834424103,11.718350046482,7.15027411009219,23.4838649254368,18.2651227512049,21.0714334070365,25.0875468531051,37.5199085797611,23.2667589596307,56.3585901374994,30.8633909834036,57.8729666195944,27.329564260686,41.3806957121087,29.6046119854654,20.9292495898596,26.1586242049151,38.82038527999,36.7444508969605,41.6103413422475,22.7319089593323,48.337750420377,35.5960952445341,43.3283506920469,54.4718993084868,21.8828725204414,9.02546020574158,10.5034332715784,5.12191944227851,6.57589225918309,26.4617066616131,10.0575299141128,19.9897321004797,16.1197076902604,17.0977347373867,12.4238962537658,7.63762232781091,26.5951097060127,13.6090026339093,14.390801126585,10.7119586138795,9.46553091156653,41.3544487225626,20.7754108351858,23.6601122958018,65.847309722075,48.0210696274992,8.62717312740896,47.1951722881618,31.9132054942367,4.69196386742043,22.0052939659976,26.4823262270659,24.8496796518451,30.600425329993,24.7900767516428,37.2426304942012,24.0845910313838,6.93692169568433,27.2416564988539,10.9776794985766,28.9259987332249,19.38417251423,5.20117390928522
603.5,21.2593094662568,18.5901328696575,20.2252411836423,17.7655085099162,18.7346923939148,11.5396418340696,6.92469731322656,13.0905500848642,7.58916659593973,9.21042163279726,33.7298064244959,11.7289693766057,7.15751795718756,23.7320558733903,18.3652902392647,21.0836816880821,25.1597450388397,37.7956848769343,23.4008067819004,56.4337567651007,30.9626361146382,57.9643893502581,27.4914553525253,41.4572951486428,29.6332539564874,20.9574442821645,26.1580051683232,38.8386886255739,36.8258632203434,41.6727800563045,22.7443885745328,48.3624889056402,35.6151190994728,43.3227057812932,54.5006490642932,21.9302405451332,9.0257089168338,10.5129010513853,5.12413835406498,6.58942429402263,26.7323866019473,10.0950950306869,20.2163995057303,16.244468462072,17.2744204517357,12.4342697980732,7.64217120337945,26.8425387699902,13.7137129358514,14.4733656242793,10.759793399893,9.51424900238132,41.3916821554085,20.7806550259013,23.7023419639937,65.9657633057767,48.0420051351214,8.6163558470083,47.186562883962,32.2426929230219,4.6778980110905,22.2929425328876,26.1579333834704,24.934331453751,30.757773881685,24.8617561411886,37.1968749816205,24.0777468218144,6.93503457911718,27.1918276434657,10.9535967434204,28.9059387893699,19.3762235150649,5.20455736052997
